ID,Title,URL,Difficulty,Frequency Score,Recency,Acceptance %,Premium
176,Second Highest Salary,https://leetcode.com/problems/second-highest-salary/,Medium,6.6%,"30d,3m,6m,6m+",46.3%,No
177,Nth Highest Salary,https://leetcode.com/problems/nth-highest-salary/,Medium,6.3%,"6m,6m+",38.8%,No
178,Rank Scores,https://leetcode.com/problems/rank-scores/,Medium,5.1%,"30d,3m,6m,6m+",67.1%,No
179,Largest Number,https://leetcode.com/problems/largest-number/,Medium,7.6%,"3m,6m,6m+",42.6%,No
180,Consecutive Numbers,https://leetcode.com/problems/consecutive-numbers/,Medium,5.5%,"6m,6m+",47.8%,No
181,Employees Earning More Than Their Managers,https://leetcode.com/problems/employees-earning-more-than-their-managers/,Easy,6.3%,"30d,3m,6m,6m+",72.8%,No
182,Duplicate Emails,https://leetcode.com/problems/duplicate-emails/,Easy,3.9%,"6m,6m+",73.4%,No
183,Customers Who Never Order,https://leetcode.com/problems/customers-who-never-order/,Easy,4.7%,"30d,3m,6m,6m+",71.5%,No
184,Department Highest Salary,https://leetcode.com/problems/department-highest-salary/,Medium,5.1%,"3m,6m,6m+",57.3%,No
185,Department Top Three Salaries,https://leetcode.com/problems/department-top-three-salaries/,Hard,6.5%,"3m,6m,6m+",59.8%,No
186,Reverse Words in a String II,https://leetcode.com/problems/reverse-words-in-a-string-ii/,Medium,6.9%,6m+,56.6%,Yes
187,Repeated DNA Sequences,https://leetcode.com/problems/repeated-dna-sequences/,Medium,5.9%,6m+,52.9%,No
188,Best Time to Buy and Sell Stock IV,https://leetcode.com/problems/best-time-to-buy-and-sell-stock-iv/,Hard,6.7%,6m+,49.5%,No
189,Rotate Array,https://leetcode.com/problems/rotate-array/,Medium,6.9%,"30d,3m,6m,6m+",44.4%,No
190,Reverse Bits,https://leetcode.com/problems/reverse-bits/,Easy,5.0%,"30d,3m,6m,6m+",67.7%,No
191,Number of 1 Bits,https://leetcode.com/problems/number-of-1-bits/,Easy,5.1%,"3m,6m,6m+",76.3%,No
192,Word Frequency,https://leetcode.com/problems/word-frequency/,Medium,,,,No
193,Valid Phone Numbers,https://leetcode.com/problems/valid-phone-numbers/,Easy,5.9%,6m+,28.9%,No
194,Transpose File,https://leetcode.com/problems/transpose-file/,Medium,,,,No
195,Tenth Line,https://leetcode.com/problems/tenth-line/,Easy,,,,No
196,Delete Duplicate Emails,https://leetcode.com/problems/delete-duplicate-emails/,Easy,4.7%,"6m,6m+",65.6%,No
197,Rising Temperature,https://leetcode.com/problems/rising-temperature/,Easy,4.9%,"3m,6m,6m+",51.0%,No
198,House Robber,https://leetcode.com/problems/house-robber/,Medium,7.8%,"3m,6m,6m+",52.9%,No
199,Binary Tree Right Side View,https://leetcode.com/problems/binary-tree-right-side-view/,Medium,7.7%,"3m,6m,6m+",69.5%,No
200,Number of Islands,https://leetcode.com/problems/number-of-islands/,Medium,11.5%,"30d,3m,6m,6m+",63.8%,No
201,Bitwise AND of Numbers Range,https://leetcode.com/problems/bitwise-and-of-numbers-range/,Medium,5.3%,6m+,48.6%,No
